Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,KMeans_Cluster,DBSCAN_Cluster,Persona
15495.0,15,1,246.5,4,1,2,412,Promising Customers,1,0,Loyal Customers
15496.0,267,1,146.14,1,1,1,111,Lost Customers,0,0,VIP Customers
15497.0,10,8,7383.76,5,5,5,555,Champions,1,0,Loyal Customers
15498.0,2,23,11374.35,5,5,5,555,Champions,1,0,Loyal Customers
15499.0,359,1,158.65,1,1,1,111,Lost Customers,0,0,VIP Customers
15501.0,40,2,399.95,3,2,2,322,Promising Customers,1,0,Loyal Customers
15502.0,4,10,3071.87,5,5,5,555,Champions,1,0,Loyal Customers
15503.0,362,1,116.26,1,1,1,111,Lost Customers,0,0,VIP Customers
15504.0,156,4,339.92,2,4,2,242,At Risk,0,0,VIP Customers
15506.0,17,3,1058.25,4,3,4,434,Potential Loyalists,1,0,Loyal Customers
15509.0,16,1,152.41,4,1,1,411,Promising Customers,1,0,Loyal Customers
15512.0,26,2,210.58,4,2,1,421,Potential Loyalists,1,0,Loyal Customers
15513.0,1,21,12744.37,5,5,5,555,Champions,1,0,Loyal Customers
15514.0,15,7,2368.34,4,4,5,445,Champions,1,0,Loyal Customers
15515.0,23,1,171.81,4,1,1,411,Promising Customers,1,0,Loyal Customers
15518.0,15,10,2183.84,4,5,5,455,Champions,1,0,Loyal Customers
15519.0,19,2,344.61,4,2,2,422,Potential Loyalists,1,0,Loyal Customers
15521.0,36,11,4091.34,3,5,5,355,Loyal Customers,1,0,Loyal Customers
15523.0,24,17,16707.23,4,5,5,455,Champions,1,0,Loyal Customers
15524.0,242,1,151.4,1,1,1,111,Lost Customers,0,0,VIP Customers
15525.0,9,2,430.78,5,2,2,522,Potential Loyalists,1,0,Loyal Customers
15527.0,30,21,2673.46,4,5,5,455,Champions,1,0,Loyal Customers
15529.0,2,2,1116.72,5,2,4,524,Potential Loyalists,1,0,Loyal Customers
15530.0,148,1,311.37,2,1,2,212,Lost Customers,0,0,VIP Customers
15532.0,12,6,2174.12,5,4,5,545,Champions,1,0,Loyal Customers
15534.0,361,1,162.25,1,1,1,111,Lost Customers,0,0,VIP Customers
15535.0,1,4,515.97,5,4,3,543,Loyal Customers,1,0,Loyal Customers
15536.0,45,1,259.09,3,1,2,312,Promising Customers,1,0,Loyal Customers
15538.0,173,11,3036.1,1,5,5,155,At Risk,0,0,VIP Customers
15540.0,11,1,247.38,5,1,2,512,New Customers,1,0,Loyal Customers
15542.0,148,4,833.16,2,4,3,243,At Risk,0,0,VIP Customers
15543.0,95,1,114.4,2,1,1,211,Lost Customers,1,0,Loyal Customers
15544.0,8,16,4591.61,5,5,5,555,Champions,1,0,Loyal Customers
15545.0,7,1,135.32999999999998,5,1,1,511,New Customers,1,0,Loyal Customers
15546.0,242,3,539.5500000000001,1,3,3,133,At Risk,0,0,VIP Customers
15547.0,12,14,5132.95,5,5,5,555,Champions,1,0,Loyal Customers
15548.0,231,1,158.09,1,1,1,111,Lost Customers,0,0,VIP Customers
15549.0,57,5,652.7,3,4,3,343,Loyal Customers,1,0,Loyal Customers
15550.0,14,10,1412.22,5,5,4,554,Champions,1,0,Loyal Customers
15551.0,30,8,1192.95,4,5,4,454,Champions,1,0,Loyal Customers
15552.0,259,1,162.4,1,1,1,111,Lost Customers,0,0,VIP Customers
15555.0,1,28,6946.53,5,5,5,555,Champions,1,0,Loyal Customers
15558.0,275,2,131.88,1,2,1,121,Lost Customers,0,0,VIP Customers
15559.0,204,1,1109.4,1,1,4,114,Cannot Lose Them,0,0,VIP Customers
15560.0,33,2,153.52,4,2,1,421,Potential Loyalists,1,0,Loyal Customers
15561.0,19,4,1133.8,4,4,4,444,Champions,1,0,Loyal Customers
15562.0,60,2,536.88,3,2,3,323,Promising Customers,1,0,Loyal Customers
15563.0,141,4,1453.98,2,4,4,244,At Risk,1,0,Loyal Customers
15564.0,99,2,70.74000000000001,2,2,1,221,Lost Customers,1,0,Loyal Customers
15566.0,28,2,227.87,4,2,1,421,Potential Loyalists,1,0,Loyal Customers
15569.0,26,5,2207.74,4,4,5,445,Champions,1,0,Loyal Customers
15570.0,5,15,5096.82,5,5,5,555,Champions,1,0,Loyal Customers
15571.0,22,10,3241.92,4,5,5,455,Champions,1,0,Loyal Customers
15572.0,16,3,1431.78,4,3,4,434,Potential Loyalists,1,0,Loyal Customers
15573.0,254,3,597.23,1,3,3,133,At Risk,0,0,VIP Customers
15574.0,8,4,732.84,5,4,3,543,Loyal Customers,1,0,Loyal Customers
15575.0,255,1,30.1,1,1,1,111,Lost Customers,0,0,VIP Customers
15577.0,359,2,137.15,1,2,1,121,Lost Customers,0,0,VIP Customers
15579.0,19,5,887.78,4,4,3,443,Loyal Customers,1,0,Loyal Customers
15580.0,12,14,1216.15,5,5,4,554,Champions,1,0,Loyal Customers
15581.0,2,30,2333.36,5,5,5,555,Champions,1,0,Loyal Customers
15583.0,12,1,95.96,5,1,1,511,New Customers,1,0,Loyal Customers
15584.0,35,2,547.34,3,2,3,323,Promising Customers,1,0,Loyal Customers
15586.0,227,4,1128.66,1,4,4,144,At Risk,0,0,VIP Customers
15587.0,28,3,608.4000000000001,4,3,3,433,Potential Loyalists,1,0,Loyal Customers
15588.0,313,1,579.6,1,1,3,113,Lost Customers,0,0,VIP Customers
15590.0,18,5,1496.6,4,4,4,444,Champions,1,0,Loyal Customers
15591.0,218,3,217.9,1,3,1,131,At Risk,0,0,VIP Customers
15595.0,123,1,357.6,2,1,2,212,Lost Customers,1,0,Loyal Customers
15596.0,1,8,1680.25,5,5,4,554,Champions,1,0,Loyal Customers
15597.0,211,1,238.8,1,1,1,111,Lost Customers,0,0,VIP Customers
15598.0,63,1,307.34,3,1,2,312,Promising Customers,1,0,Loyal Customers
15599.0,81,1,488.32,2,1,2,212,Lost Customers,1,0,Loyal Customers
15600.0,64,5,1178.71,3,4,4,344,Loyal Customers,1,0,Loyal Customers
15601.0,8,19,8173.860000000001,5,5,5,555,Champions,1,0,Loyal Customers
15602.0,4,11,1892.34,5,5,4,554,Champions,1,0,Loyal Customers
15603.0,269,2,26.25,1,2,1,121,Lost Customers,0,0,VIP Customers
15605.0,9,6,735.1700000000001,5,4,3,543,Loyal Customers,1,0,Loyal Customers
15606.0,26,8,2310.83,4,5,5,455,Champions,1,0,Loyal Customers
15607.0,179,12,1473.81,1,5,4,154,At Risk,0,0,VIP Customers
15608.0,51,1,692.3,3,1,3,313,Promising Customers,1,0,Loyal Customers
15611.0,10,17,1289.98,5,5,4,554,Champions,1,0,Loyal Customers
15613.0,246,1,433.72,1,1,2,112,Lost Customers,0,0,VIP Customers
15614.0,64,7,3008.86,3,4,5,345,Loyal Customers,1,0,Loyal Customers
15615.0,26,27,10922.03,4,5,5,455,Champions,1,0,Loyal Customers
15616.0,74,1,317.11,2,1,2,212,Lost Customers,1,0,Loyal Customers
15617.0,32,3,828.5500000000001,4,3,3,433,Potential Loyalists,1,0,Loyal Customers
15620.0,36,2,385.53,3,2,2,322,Promising Customers,1,0,Loyal Customers
15622.0,60,14,4093.55,3,5,5,355,Loyal Customers,1,0,Loyal Customers
15623.0,29,7,2136.02,4,4,5,445,Champions,1,0,Loyal Customers
15625.0,12,6,1698.69,5,4,4,544,Champions,1,0,Loyal Customers
15626.0,45,2,373.57,3,2,2,322,Promising Customers,1,0,Loyal Customers
15627.0,93,2,566.9,2,2,3,223,Lost Customers,1,0,Loyal Customers
15628.0,2,12,2737.7200000000003,5,5,5,555,Champions,1,0,Loyal Customers
15629.0,86,4,2240.9,2,4,5,245,At Risk,1,0,Loyal Customers
15630.0,280,1,295.05,1,1,2,112,Lost Customers,0,0,VIP Customers
15631.0,278,1,596.67,1,1,3,113,Lost Customers,0,0,VIP Customers
15633.0,145,18,4156.91,2,5,5,255,At Risk,1,0,Loyal Customers
15634.0,19,1,311.1,4,1,2,412,Promising Customers,1,0,Loyal Customers
15635.0,31,1,100.35,4,1,1,411,Promising Customers,1,0,Loyal Customers
15636.0,73,2,719.82,2,2,3,223,Lost Customers,1,0,Loyal Customers
15637.0,49,4,574.23,3,4,3,343,Loyal Customers,1,0,Loyal Customers
15638.0,14,8,2231.2,5,5,5,555,Champions,1,0,Loyal Customers
15639.0,85,4,603.01,2,4,3,243,At Risk,1,0,Loyal Customers
15640.0,8,18,11372.07,5,5,5,555,Champions,1,0,Loyal Customers
15641.0,32,8,3458.35,4,5,5,455,Champions,1,0,Loyal Customers
15642.0,365,1,105.78000000000002,1,1,1,111,Lost Customers,0,0,VIP Customers
15645.0,38,3,430.56,3,3,2,332,Lost Customers,1,0,Loyal Customers
15646.0,8,3,526.97,5,3,3,533,Potential Loyalists,1,0,Loyal Customers
15647.0,51,1,169.0,3,1,1,311,Promising Customers,1,0,Loyal Customers
15649.0,3,3,1354.35,5,3,4,534,Potential Loyalists,1,0,Loyal Customers
15650.0,151,3,539.03,2,3,3,233,At Risk,0,0,VIP Customers
15651.0,56,2,612.76,3,2,3,323,Promising Customers,1,0,Loyal Customers
15652.0,23,5,1059.7,4,4,4,444,Champions,1,0,Loyal Customers
15658.0,8,6,1311.44,5,4,4,544,Champions,1,0,Loyal Customers
15659.0,22,2,226.04,4,2,1,421,Potential Loyalists,1,0,Loyal Customers
15660.0,1,7,1212.13,5,4,4,544,Champions,1,0,Loyal Customers
15661.0,15,6,906.15,4,4,3,443,Loyal Customers,1,0,Loyal Customers
15662.0,297,2,283.73,1,2,2,122,Lost Customers,0,0,VIP Customers
15664.0,64,5,853.72,3,4,3,343,Loyal Customers,1,0,Loyal Customers
15665.0,47,3,1764.86,3,3,4,334,Lost Customers,1,0,Loyal Customers
15666.0,108,2,632.9399999999999,2,2,3,223,Lost Customers,1,0,Loyal Customers
15670.0,183,2,142.15,1,2,1,121,Lost Customers,0,0,VIP Customers
15672.0,361,1,45.3,1,1,1,111,Lost Customers,0,0,VIP Customers
15673.0,87,6,3473.14,2,4,5,245,At Risk,1,0,Loyal Customers
15674.0,53,10,4473.83,3,5,5,355,Loyal Customers,1,0,Loyal Customers
15675.0,40,1,218.35,3,1,1,311,Promising Customers,1,0,Loyal Customers
15677.0,57,2,648.4,3,2,3,323,Promising Customers,1,0,Loyal Customers
15678.0,31,2,1473.24,4,2,4,424,Potential Loyalists,1,0,Loyal Customers
15680.0,2,10,3130.8,5,5,5,555,Champions,1,0,Loyal Customers
15681.0,15,10,1533.84,4,5,4,454,Champions,1,0,Loyal Customers
15682.0,235,3,316.99,1,3,2,132,At Risk,0,0,VIP Customers
15683.0,109,1,330.79,2,1,2,212,Lost Customers,1,0,Loyal Customers
15684.0,183,6,147.8,1,4,1,141,At Risk,0,0,VIP Customers
15685.0,86,1,55.98,2,1,1,211,Lost Customers,1,0,Loyal Customers
15686.0,56,1,90.0,3,1,1,311,Promising Customers,1,0,Loyal Customers
15688.0,54,1,190.57,3,1,1,311,Promising Customers,1,0,Loyal Customers
15689.0,253,1,266.93,1,1,2,112,Lost Customers,0,0,VIP Customers
15691.0,30,4,375.0,4,4,2,442,Loyal Customers,1,0,Loyal Customers
15693.0,295,1,37.5,1,1,1,111,Lost Customers,0,0,VIP Customers
15694.0,1,16,4142.86,5,5,5,555,Champions,1,0,Loyal Customers
15695.0,233,2,721.06,1,2,3,123,Lost Customers,0,0,VIP Customers
15696.0,57,9,1113.01,3,5,4,354,Loyal Customers,1,0,Loyal Customers
15697.0,325,1,246.75,1,1,2,112,Lost Customers,0,0,VIP Customers
15698.0,260,1,46.2,1,1,1,111,Lost Customers,0,0,VIP Customers
15702.0,112,2,140.39,2,2,1,221,Lost Customers,1,0,Loyal Customers
15704.0,129,4,1367.26,2,4,4,244,At Risk,1,0,Loyal Customers
15708.0,5,5,948.97,5,4,3,543,Loyal Customers,1,0,Loyal Customers
15709.0,225,1,194.6,1,1,1,111,Lost Customers,0,0,VIP Customers
15710.0,53,1,898.87,3,1,3,313,Promising Customers,1,0,Loyal Customers
15711.0,192,2,420.25,1,2,2,122,Lost Customers,0,0,VIP Customers
15712.0,15,8,2395.1,4,5,5,455,Champions,1,0,Loyal Customers
15713.0,2,4,639.24,5,4,3,543,Loyal Customers,1,0,Loyal Customers
15714.0,89,3,453.93,2,3,2,232,At Risk,1,0,Loyal Customers
15715.0,191,5,658.02,1,4,3,143,At Risk,0,0,VIP Customers
15716.0,5,8,1913.55,5,5,4,554,Champions,1,0,Loyal Customers
15717.0,57,4,456.7000000000001,3,4,2,342,Loyal Customers,1,0,Loyal Customers
15718.0,176,1,293.79,1,1,2,112,Lost Customers,0,0,VIP Customers
15719.0,17,25,5090.45,4,5,5,455,Champions,1,0,Loyal Customers
15720.0,186,1,140.49,1,1,1,111,Lost Customers,0,0,VIP Customers
15722.0,81,9,2926.09,2,5,5,255,At Risk,1,0,Loyal Customers
15723.0,47,3,740.0,3,3,3,333,Lost Customers,1,0,Loyal Customers
15724.0,29,2,87.5,4,2,1,421,Potential Loyalists,1,0,Loyal Customers
15726.0,26,1,321.91,4,1,2,412,Promising Customers,1,0,Loyal Customers
15727.0,23,8,4212.65,4,5,5,455,Champions,1,0,Loyal Customers
15728.0,15,2,544.6,4,2,3,423,Potential Loyalists,1,0,Loyal Customers
15729.0,29,3,92.7,4,3,1,431,Potential Loyalists,1,0,Loyal Customers
15730.0,15,3,599.8,4,3,3,433,Potential Loyalists,1,0,Loyal Customers
15731.0,189,1,125.3,1,1,1,111,Lost Customers,0,0,VIP Customers
15732.0,8,11,1343.4,5,5,4,554,Champions,1,0,Loyal Customers
15734.0,72,2,923.85,2,2,3,223,Lost Customers,1,0,Loyal Customers
15735.0,57,1,327.68,3,1,2,312,Promising Customers,1,0,Loyal Customers
15736.0,66,3,1668.67,3,3,4,334,Lost Customers,1,0,Loyal Customers
15738.0,1,28,8553.35,5,5,5,555,Champions,1,0,Loyal Customers
15741.0,94,2,208.62,2,2,1,221,Lost Customers,1,0,Loyal Customers
15742.0,255,1,156.87,1,1,1,111,Lost Customers,0,0,VIP Customers
15747.0,11,7,1551.22,5,4,4,544,Champions,1,0,Loyal Customers
15748.0,85,2,465.4500000000001,2,2,2,222,Lost Customers,1,0,Loyal Customers
15750.0,1,18,4240.071,5,5,5,555,Champions,1,0,Loyal Customers
15751.0,96,14,1318.84,2,5,4,254,At Risk,1,0,Loyal Customers
15752.0,8,3,1557.96,5,3,4,534,Potential Loyalists,1,0,Loyal Customers
15754.0,129,8,2546.19,2,5,5,255,At Risk,1,0,Loyal Customers
15755.0,15,12,3618.07,4,5,5,455,Champions,1,0,Loyal Customers
15757.0,22,4,2225.94,4,4,5,445,Champions,1,0,Loyal Customers
15759.0,84,7,557.94,2,4,3,243,At Risk,1,0,Loyal Customers
15761.0,78,1,143.05,2,1,1,211,Lost Customers,1,0,Loyal Customers
15764.0,70,4,1207.81,2,4,4,244,At Risk,1,0,Loyal Customers
15765.0,302,1,370.63,1,1,2,112,Lost Customers,0,0,VIP Customers
15766.0,80,3,484.6,2,3,2,232,At Risk,1,0,Loyal Customers
15768.0,112,32,14685.43,2,5,5,255,At Risk,1,-1,Loyal Customers
15769.0,7,23,32445.66,5,5,5,555,Champions,3,-1,Churn Risk
15770.0,248,1,321.45,1,1,2,112,Lost Customers,0,0,VIP Customers
15771.0,240,3,1006.54,1,3,4,134,At Risk,0,0,VIP Customers
15772.0,54,1,280.88,3,1,2,312,Promising Customers,1,0,Loyal Customers
15773.0,45,1,138.84,3,1,1,311,Promising Customers,1,0,Loyal Customers
15774.0,45,6,1011.8,3,4,4,344,Loyal Customers,1,0,Loyal Customers
15775.0,267,1,45.6,1,1,1,111,Lost Customers,0,0,VIP Customers
15777.0,32,4,710.55,4,4,3,443,Loyal Customers,1,0,Loyal Customers
15778.0,67,1,307.95,3,1,2,312,Promising Customers,1,0,Loyal Customers
15779.0,99,2,124.08,2,2,1,221,Lost Customers,1,0,Loyal Customers
15782.0,66,2,1391.71,3,2,4,324,Promising Customers,1,0,Loyal Customers
15784.0,103,2,848.3299999999999,2,2,3,223,Lost Customers,1,0,Loyal Customers
15785.0,10,18,3521.58,5,5,5,555,Champions,1,0,Loyal Customers
15786.0,46,4,3558.65,3,4,5,345,Loyal Customers,1,0,Loyal Customers
15788.0,136,2,215.53,2,2,1,221,Lost Customers,1,0,Loyal Customers
15789.0,67,6,1580.71,3,4,4,344,Loyal Customers,1,0,Loyal Customers
15791.0,142,6,1937.35,2,4,4,244,At Risk,1,0,Loyal Customers
15792.0,35,2,933.84,3,2,3,323,Promising Customers,1,0,Loyal Customers
15793.0,14,5,1433.96,5,4,4,544,Champions,1,0,Loyal Customers
15794.0,372,2,777.0,1,2,3,123,Lost Customers,0,0,VIP Customers
15795.0,66,7,1369.86,3,4,4,344,Loyal Customers,1,0,Loyal Customers
15796.0,10,12,2352.09,5,5,5,555,Champions,1,0,Loyal Customers
15797.0,217,2,613.6800000000001,1,2,3,123,Lost Customers,0,0,VIP Customers
15798.0,128,3,1535.37,2,3,4,234,At Risk,1,0,Loyal Customers
15799.0,54,1,537.1999999999999,3,1,3,313,Promising Customers,1,0,Loyal Customers
15800.0,89,5,530.18,2,4,3,243,At Risk,1,0,Loyal Customers
15803.0,81,3,1513.84,2,3,4,234,At Risk,1,0,Loyal Customers
15805.0,21,20,4256.75,4,5,5,455,Champions,1,0,Loyal Customers
15807.0,44,3,903.67,3,3,3,333,Lost Customers,1,0,Loyal Customers
15808.0,5,20,14350.93,5,5,5,555,Champions,1,0,Loyal Customers
15809.0,91,3,463.67,2,3,2,232,At Risk,1,0,Loyal Customers
15810.0,22,6,1579.37,4,4,4,444,Champions,1,0,Loyal Customers
15811.0,1,2,1557.38,5,2,4,524,Potential Loyalists,1,0,Loyal Customers
15812.0,71,8,3385.03,2,5,5,255,At Risk,1,0,Loyal Customers
15814.0,29,2,689.11,4,2,3,423,Potential Loyalists,1,0,Loyal Customers
15816.0,178,3,93.3,1,3,1,131,At Risk,0,0,VIP Customers
15817.0,56,3,2766.4,3,3,5,335,Lost Customers,1,0,Loyal Customers
15818.0,224,1,340.5,1,1,2,112,Lost Customers,0,0,VIP Customers
15819.0,67,7,2005.83,3,4,4,344,Loyal Customers,1,0,Loyal Customers
15822.0,129,6,892.4399999999999,2,4,3,243,At Risk,1,0,Loyal Customers
15823.0,8,5,3874.62,5,4,5,545,Champions,1,0,Loyal Customers
15824.0,89,2,890.94,2,2,3,223,Lost Customers,1,0,Loyal Customers
15826.0,199,2,933.77,1,2,3,123,Lost Customers,0,0,VIP Customers
15827.0,8,24,1789.48,5,5,4,554,Champions,1,0,Loyal Customers
15828.0,11,1,1108.82,5,1,4,514,New Customers,1,0,Loyal Customers
15833.0,373,1,80.4,1,1,1,111,Lost Customers,0,0,VIP Customers
15834.0,8,4,1515.39,5,4,4,544,Champions,1,0,Loyal Customers
15837.0,121,1,385.03,2,1,2,212,Lost Customers,1,0,Loyal Customers
15838.0,3,19,40053.35,5,5,5,555,Champions,3,-1,Churn Risk
15841.0,22,6,1507.4,4,4,4,444,Champions,1,0,Loyal Customers
15842.0,24,3,528.75,4,3,3,433,Potential Loyalists,1,0,Loyal Customers
15845.0,172,4,622.78,1,4,3,143,At Risk,0,0,VIP Customers
15846.0,21,1,107.01,4,1,1,411,Promising Customers,1,0,Loyal Customers
15847.0,64,3,433.3,3,3,2,332,Lost Customers,1,0,Loyal Customers
15848.0,257,1,137.99,1,1,1,111,Lost Customers,0,0,VIP Customers
15850.0,12,4,771.87,5,4,3,543,Loyal Customers,1,0,Loyal Customers
15851.0,162,1,109.73,2,1,1,211,Lost Customers,0,0,VIP Customers
15852.0,162,1,96.55,2,1,1,211,Lost Customers,0,0,VIP Customers
15854.0,12,9,2609.16,5,5,5,555,Champions,1,0,Loyal Customers
15855.0,112,1,340.48,2,1,2,212,Lost Customers,1,0,Loyal Customers
15856.0,1,28,17514.63,5,5,5,555,Champions,1,0,Loyal Customers
15857.0,66,1,273.48,3,1,2,312,Promising Customers,1,0,Loyal Customers
15858.0,3,11,2466.27,5,5,5,555,Champions,1,0,Loyal Customers
15859.0,68,1,438.46,2,1,2,212,Lost Customers,1,0,Loyal Customers
15860.0,4,10,1498.8,5,5,4,554,Champions,1,0,Loyal Customers
15861.0,92,6,1203.48,2,4,4,244,At Risk,1,0,Loyal Customers
15862.0,9,10,2033.64,5,5,4,554,Champions,1,0,Loyal Customers
15863.0,253,3,286.26,1,3,2,132,At Risk,0,0,VIP Customers
15864.0,17,1,244.44000000000003,4,1,1,411,Promising Customers,1,0,Loyal Customers
15865.0,49,2,1346.29,3,2,4,324,Promising Customers,1,0,Loyal Customers
15867.0,5,20,5150.56,5,5,5,555,Champions,1,0,Loyal Customers
15868.0,219,1,94.53,1,1,1,111,Lost Customers,0,0,VIP Customers
15869.0,262,1,171.47,1,1,1,111,Lost Customers,0,0,VIP Customers
15870.0,32,3,506.02,4,3,3,433,Potential Loyalists,1,0,Loyal Customers
15871.0,73,1,33.099999999999994,2,1,1,211,Lost Customers,1,0,Loyal Customers
15872.0,14,2,413.0,5,2,2,522,Potential Loyalists,1,0,Loyal Customers
15873.0,128,5,138.23999999999998,2,4,1,241,At Risk,1,0,Loyal Customers
15874.0,23,16,6804.33,4,5,5,455,Champions,1,0,Loyal Customers
15875.0,282,1,108.52,1,1,1,111,Lost Customers,0,0,VIP Customers
15876.0,45,2,1449.14,3,2,4,324,Promising Customers,1,0,Loyal Customers
15878.0,197,2,330.77,1,2,2,122,Lost Customers,0,0,VIP Customers
15879.0,40,4,1137.8,3,4,4,344,Loyal Customers,1,0,Loyal Customers
15880.0,5,2,299.03,5,2,2,522,Potential Loyalists,1,0,Loyal Customers
15882.0,4,8,953.55,5,5,3,553,Loyal Customers,1,0,Loyal Customers
15884.0,68,3,238.65000000000003,2,3,1,231,At Risk,1,0,Loyal Customers
15885.0,19,17,1358.22,4,5,4,454,Champions,1,0,Loyal Customers
15886.0,52,3,871.78,3,3,3,333,Lost Customers,1,0,Loyal Customers
15887.0,42,3,1027.15,3,3,4,334,Lost Customers,1,0,Loyal Customers
15888.0,36,2,260.85,3,2,2,322,Promising Customers,1,0,Loyal Customers
15889.0,5,8,1269.15,5,5,4,554,Champions,1,0,Loyal Customers
15890.0,30,5,535.65,4,4,3,443,Loyal Customers,1,0,Loyal Customers
15892.0,305,1,128.2,1,1,1,111,Lost Customers,0,0,VIP Customers
15893.0,117,1,305.28000000000003,2,1,2,212,Lost Customers,1,0,Loyal Customers
15894.0,5,1,151.44,5,1,1,511,New Customers,1,0,Loyal Customers
15898.0,3,25,4071.51,5,5,5,555,Champions,1,0,Loyal Customers
15899.0,4,1,56.25,5,1,1,511,New Customers,1,0,Loyal Customers
15900.0,49,4,539.39,3,4,3,343,Loyal Customers,1,0,Loyal Customers
15901.0,87,6,317.0,2,4,2,242,At Risk,1,0,Loyal Customers
15902.0,16,1,145.01,4,1,1,411,Promising Customers,1,0,Loyal Customers
15903.0,14,7,3733.48,5,4,5,545,Champions,1,0,Loyal Customers
15905.0,179,1,114.69,1,1,1,111,Lost Customers,0,0,VIP Customers
15906.0,10,4,920.65,5,4,3,543,Loyal Customers,1,0,Loyal Customers
15908.0,126,2,758.62,2,2,3,223,Lost Customers,1,0,Loyal Customers
15910.0,36,7,1432.29,3,4,4,344,Loyal Customers,1,0,Loyal Customers
15911.0,84,10,1399.45,2,5,4,254,At Risk,1,0,Loyal Customers
15912.0,72,7,810.08,2,4,3,243,At Risk,1,0,Loyal Customers
15913.0,170,1,6.300000000000001,1,1,1,111,Lost Customers,0,0,VIP Customers
15914.0,14,2,205.99,5,2,1,521,Potential Loyalists,1,0,Loyal Customers
15915.0,37,1,364.45,3,1,2,312,Promising Customers,1,0,Loyal Customers
15916.0,2,10,1762.18,5,5,4,554,Champions,1,0,Loyal Customers
15917.0,242,4,407.07,1,4,2,142,At Risk,0,0,VIP Customers
15918.0,267,1,248.65,1,1,2,112,Lost Customers,0,0,VIP Customers
15919.0,4,1,214.08,5,1,1,511,New Customers,1,0,Loyal Customers
15920.0,60,5,401.64,3,4,2,342,Loyal Customers,1,0,Loyal Customers
15921.0,32,3,452.23,4,3,2,432,Potential Loyalists,1,0,Loyal Customers
15922.0,8,2,363.6,5,2,2,522,Potential Loyalists,1,0,Loyal Customers
15923.0,8,1,127.08,5,1,1,511,New Customers,1,0,Loyal Customers
15924.0,367,1,102.82,1,1,1,111,Lost Customers,0,0,VIP Customers
15926.0,178,1,134.44,1,1,1,111,Lost Customers,0,0,VIP Customers
15927.0,283,1,106.54,1,1,1,111,Lost Customers,0,0,VIP Customers
15928.0,292,1,293.53,1,1,2,112,Lost Customers,0,0,VIP Customers
15929.0,280,1,594.0,1,1,3,113,Lost Customers,0,0,VIP Customers
15931.0,64,1,239.9,3,1,1,311,Promising Customers,1,0,Loyal Customers
15934.0,53,2,2190.66,3,2,5,325,Promising Customers,1,0,Loyal Customers
15936.0,15,2,282.79,4,2,2,422,Potential Loyalists,1,0,Loyal Customers
15938.0,92,4,330.23,2,4,2,242,At Risk,1,0,Loyal Customers
15939.0,10,1,2945.38,5,1,5,515,New Customers,1,0,Loyal Customers
15941.0,149,2,230.6,2,2,1,221,Lost Customers,0,0,VIP Customers
15943.0,285,2,271.29,1,2,2,122,Lost Customers,0,0,VIP Customers
15944.0,29,3,1839.14,4,3,4,434,Potential Loyalists,1,0,Loyal Customers
15945.0,1,4,646.27,5,4,3,543,Loyal Customers,1,0,Loyal Customers
15946.0,138,3,2304.18,2,3,5,235,At Risk,1,0,Loyal Customers
15948.0,60,1,553.85,3,1,3,313,Promising Customers,1,0,Loyal Customers
15950.0,11,8,5194.25,5,5,5,555,Champions,1,0,Loyal Customers
15951.0,17,1,304.95,4,1,2,412,Promising Customers,1,0,Loyal Customers
15953.0,5,12,1870.8,5,5,4,554,Champions,1,0,Loyal Customers
15954.0,225,1,190.75,1,1,1,111,Lost Customers,0,0,VIP Customers
15955.0,8,10,4232.8,5,5,5,555,Champions,1,0,Loyal Customers
15956.0,187,2,617.6,1,2,3,123,Lost Customers,0,0,VIP Customers
15957.0,56,2,492.36,3,2,3,323,Promising Customers,1,0,Loyal Customers
15958.0,39,3,357.77,3,3,2,332,Lost Customers,1,0,Loyal Customers
15959.0,318,3,542.89,1,3,3,133,At Risk,0,0,VIP Customers
15960.0,10,5,394.0,5,4,2,542,Loyal Customers,1,0,Loyal Customers
15961.0,15,1,451.29,4,1,2,412,Promising Customers,1,0,Loyal Customers
15962.0,85,1,289.48,2,1,2,212,Lost Customers,1,0,Loyal Customers
15964.0,299,1,269.21000000000004,1,1,2,112,Lost Customers,0,0,VIP Customers
15965.0,3,11,2105.51,5,5,5,555,Champions,1,0,Loyal Customers
15966.0,80,2,399.58,2,2,2,222,Lost Customers,1,0,Loyal Customers
15967.0,15,11,2545.92,4,5,5,455,Champions,1,0,Loyal Customers
15968.0,24,1,404.55,4,1,2,412,Promising Customers,1,0,Loyal Customers
15969.0,61,2,460.95,3,2,2,322,Promising Customers,1,0,Loyal Customers
15970.0,234,1,703.22,1,1,3,113,Lost Customers,0,0,VIP Customers
15971.0,21,8,730.5800000000002,4,5,3,453,Loyal Customers,1,0,Loyal Customers
15972.0,92,5,1769.33,2,4,4,244,At Risk,1,0,Loyal Customers
15973.0,2,3,680.62,5,3,3,533,Potential Loyalists,1,0,Loyal Customers
15976.0,46,4,1266.77,3,4,4,344,Loyal Customers,1,0,Loyal Customers
